TimeID,DATE,TIME,原子力,火力,水力,バイオマス,太陽光発電実績,合計,Temp,Rain,PM2.5
2023-11-16-11,2023/11/16,11:00,0,2129,62,37,1217,3371,15.6,0,#N/A
2023-11-16-12,2023/11/16,12:00,0,2172,62,37,1147,3246,15.9,0,#N/A
2023-11-16-13,2023/11/16,13:00,0,2277,62,37,899,3391,17.3,0,#N/A
2023-11-16-14,2023/11/16,14:00,0,2418,72,36,477,3376,16.6,0,#N/A
2023-11-16-15,2023/11/16,15:00,0,2542,89,36,136,3271,16.1,0,#N/A
2023-11-16-16,2023/11/16,16:00,0,2633,114,37,11,3401,15.5,0,#N/A
2023-11-16-17,2023/11/16,17:00,0,2643,139,37,0,3471,15.2,0,#N/A
2023-11-16-18,2023/11/16,18:00,0,2644,107,37,0,3444,14.6,0,#N/A
2023-11-16-19,2023/11/16,19:00,0,2609,104,35,0,3343,13.8,0,#N/A
2023-11-16-20,2023/11/16,20:00,0,2541,101,32,0,3223,13.9,0,#N/A
2023-11-16-21,2023/11/16,21:00,0,2468,81,32,0,3060,14.3,0,#N/A
2023-11-16-22,2023/11/16,22:00,0,2336,78,32,0,2889,14.2,0,#N/A
2023-11-16-23,2023/11/16,23:00,0,2227,72,32,0,2710,13.6,0,#N/A
2023-11-17-0,2023/11/17,0:00,0,2133,65,33,0,2503,13.4,0,#N/A
2023-11-17-1,2023/11/17,1:00,0,2122,64,32,0,2397,11.7,0,#N/A
2023-11-17-2,2023/11/17,2:00,0,2118,65,32,0,2396,10.9,1.5,#N/A
2023-11-17-3,2023/11/17,3:00,0,2114,78,32,0,2444,10.4,1.5,#N/A
2023-11-17-4,2023/11/17,4:00,0,2101,93,32,0,2492,10.2,4.5,#N/A
2023-11-17-5,2023/11/17,5:00,0,2089,95,34,0,2593,10,5,#N/A
2023-11-17-6,2023/11/17,6:00,0,2256,77,35,5,2832,10.1,3,#N/A
2023-11-17-7,2023/11/17,7:00,0,2469,71,35,20,3108,10.2,1.5,#N/A
2023-11-17-8,2023/11/17,8:00,0,2592,109,35,36,3448,10.7,0,#N/A
2023-11-17-9,2023/11/17,9:00,0,2618,120,37,61,3676,11.2,0.5,#N/A
2023-11-17-10,2023/11/17,10:00,0,2633,108,37,111,3759,11.5,1,#N/A
2023-11-17-11,2023/11/17,11:00,0,2636,98,36,68,3791,11.1,5,#N/A
2023-11-17-12,2023/11/17,12:00,0,2634,101,37,61,3663,11,4.5,#N/A
2023-11-17-13,2023/11/17,13:00,0,2649,105,37,123,3631,11.6,5.5,#N/A
2023-11-17-14,2023/11/17,14:00,0,2624,108,37,191,3526,12.4,0,#N/A
2023-11-17-15,2023/11/17,15:00,0,2631,133,37,137,3522,13,0,#N/A
2023-11-17-16,2023/11/17,16:00,0,2614,156,37,11,3589,13,0,#N/A
2023-11-17-17,2023/11/17,17:00,0,2641,165,37,0,3588,12.4,0,#N/A
2023-11-17-18,2023/11/17,18:00,0,2638,166,37,0,3526,11.8,0,#N/A
2023-11-17-19,2023/11/17,19:00,0,2619,173,35,0,3417,11.4,0,#N/A
2023-11-17-20,2023/11/17,20:00,0,2579,163,32,0,3280,11.8,0,#N/A
2023-11-17-21,2023/11/17,21:00,0,2476,118,32,0,3101,11.8,0,#N/A
2023-11-17-22,2023/11/17,22:00,0,2349,107,32,0,2947,12,0,#N/A
2023-11-17-23,2023/11/17,23:00,0,2160,89,32,0,2762,13.2,0,#N/A
2023-11-18-0,2023/11/18,0:00,0,1988,107,33,0,2560,12.1,0,#N/A
2023-11-18-1,2023/11/18,1:00,0,1836,107,33,0,2442,11.2,0,#N/A
2023-11-18-2,2023/11/18,2:00,0,1817,115,32,0,2421,10.6,0,#N/A
2023-11-18-3,2023/11/18,3:00,0,1834,124,32,0,2445,11.1,0,#N/A
2023-11-18-4,2023/11/18,4:00,0,1862,116,32,0,2466,12.4,0,#N/A
2023-11-18-5,2023/11/18,5:00,0,1924,114,32,0,2504,11.9,0,#N/A
2023-11-18-6,2023/11/18,6:00,0,2017,111,32,5,2600,11.9,0,#N/A
2023-11-18-7,2023/11/18,7:00,0,1989,105,32,200,2716,11.8,0,#N/A
2023-11-18-8,2023/11/18,8:00,0,1822,113,32,581,2849,13.3,0,#N/A
2023-11-18-9,2023/11/18,9:00,0,1781,104,32,892,2895,15,0,#N/A
2023-11-18-10,2023/11/18,10:00,0,1708,103,32,1023,2941,16.7,0,#N/A
2023-11-18-11,2023/11/18,11:00,0,1687,101,32,942,2921,16.4,0,#N/A
2023-11-18-12,2023/11/18,12:00,0,1799,98,32,704,2952,15.4,0,#N/A
2023-11-18-13,2023/11/18,13:00,0,1805,96,32,476,2899,14.8,0,#N/A
2023-11-18-14,2023/11/18,14:00,0,1876,95,32,340,2822,15,0,#N/A
2023-11-18-15,2023/11/18,15:00,0,2123,102,32,207,2874,14.7,0,#N/A
2023-11-18-16,2023/11/18,16:00,0,2377,126,33,19,3030,14.5,0,#N/A
2023-11-18-17,2023/11/18,17:00,0,2423,139,33,0,3202,13.2,0,#N/A
2023-11-18-18,2023/11/18,18:00,0,2442,140,33,0,3247,11.9,0,#N/A
2023-11-18-19,2023/11/18,19:00,0,2449,137,33,0,3225,10,0,#N/A
2023-11-18-20,2023/11/18,20:00,0,2442,123,33,0,3161,9.1,0,#N/A
2023-11-18-21,2023/11/18,21:00,0,2434,108,33,0,3035,9,0,#N/A
2023-11-18-22,2023/11/18,22:00,0,2321,101,33,0,2887,8.2,0,#N/A
2023-11-18-23,2023/11/18,23:00,0,2142,96,33,0,2736,9,0,#N/A
2023-11-19-0,2023/11/19,0:00,0,1934,92,33,0,2543,8.4,0,#N/A
2023-11-19-1,2023/11/19,1:00,0,1815,92,33,0,2429,8.5,0,#N/A
2023-11-19-2,2023/11/19,2:00,0,1833,91,33,0,2417,9.3,0,#N/A
2023-11-19-3,2023/11/19,3:00,0,1901,97,33,0,2434,8.2,0,#N/A
2023-11-19-4,2023/11/19,4:00,0,1890,102,33,0,2454,7.5,0,#N/A
2023-11-19-5,2023/11/19,5:00,0,1922,101,33,0,2497,6.6,0,#N/A
2023-11-19-6,2023/11/19,6:00,0,1963,102,33,5,2576,6.3,0,#N/A
2023-11-19-7,2023/11/19,7:00,0,1834,97,33,234,2660,6.4,0,#N/A
2023-11-19-8,2023/11/19,8:00,0,1639,99,33,614,2700,9.5,0,#N/A
2023-11-19-9,2023/11/19,9:00,0,1589,93,33,946,2734,12.7,0,#N/A
2023-11-19-10,2023/11/19,10:00,0,1540,97,33,1133,2716,15,0,#N/A
2023-11-19-11,2023/11/19,11:00,0,1496,87,33,1199,2682,17.3,0,#N/A
2023-11-19-12,2023/11/19,12:00,0,1516,83,33,1140,2644,18.2,0,#N/A
2023-11-19-13,2023/11/19,13:00,0,1619,83,33,951,2599,18.5,0,#N/A
2023-11-19-14,2023/11/19,14:00,0,1741,83,33,636,2585,18.5,0,#N/A
2023-11-19-15,2023/11/19,15:00,0,1982,98,33,265,2635,17.5,0,#N/A
2023-11-19-16,2023/11/19,16:00,0,2099,123,33,20,2751,15.3,0,#N/A
2023-11-19-17,2023/11/19,17:00,0,2248,132,33,0,2954,13.1,0,#N/A
2023-11-19-18,2023/11/19,18:00,0,2279,134,33,0,3016,12.6,0,#N/A
2023-11-19-19,2023/11/19,19:00,0,2271,130,33,0,3000,13,0,#N/A
2023-11-19-20,2023/11/19,20:00,0,2259,110,33,0,2946,12,0,#N/A
2023-11-19-21,2023/11/19,21:00,0,2227,99,33,0,2834,11.7,0,#N/A
2023-11-19-22,2023/11/19,22:00,0,2073,90,33,0,2673,11.4,0,#N/A
2023-11-19-23,2023/11/19,23:00,0,1991,84,33,0,2524,11.5,0,#N/A
2023-11-20-0,2023/11/20,0:00,0,1976,91,33,0,2360,9.8,0,#N/A
2023-11-20-1,2023/11/20,1:00,0,1983,91,33,0,2274,9.1,0,#N/A
2023-11-20-2,2023/11/20,2:00,0,1997,84,33,0,2286,8.7,0,#N/A
2023-11-20-3,2023/11/20,3:00,0,1972,83,33,0,2335,8.3,0,#N/A
2023-11-20-4,2023/11/20,4:00,0,1972,86,33,0,2404,7.7,0,#N/A
2023-11-20-5,2023/11/20,5:00,0,2033,91,33,0,2547,8,0,#N/A
2023-11-20-6,2023/11/20,6:00,0,2163,106,33,4,2817,9.4,0,#N/A
2023-11-20-7,2023/11/20,7:00,0,2180,111,33,225,3045,10.1,0,#N/A
2023-11-20-8,2023/11/20,8:00,0,2150,111,33,602,3265,12.8,0,#N/A
2023-11-20-9,2023/11/20,9:00,0,1980,92,33,928,3404,12.5,0,#N/A
2023-11-20-10,2023/11/20,10:00,0,1776,92,33,1123,3376,16,0,#N/A
2023-11-20-11,2023/11/20,11:00,0,1736,83,33,1194,3346,17.5,0,#N/A
2023-11-20-12,2023/11/20,12:00,0,1781,80,33,1101,3212,17.6,0,#N/A
2023-11-20-13,2023/11/20,13:00,0,2088,80,33,894,3297,17.5,0,#N/A
2023-11-20-14,2023/11/20,14:00,0,2308,81,33,607,3288,17.2,0,#N/A
2023-11-20-15,2023/11/20,15:00,0,2495,109,33,255,3337,15.8,0,#N/A
2023-11-20-16,2023/11/20,16:00,0,2644,137,34,19,3460,14.6,0,#N/A
2023-11-20-17,2023/11/20,17:00,0,2669,139,34,0,3554,12.8,0,#N/A
2023-11-20-18,2023/11/20,18:00,0,2665,141,34,0,3539,12.5,0,#N/A
2023-11-20-19,2023/11/20,19:00,0,2650,133,34,0,3452,11.9,0,#N/A
2023-11-20-20,2023/11/20,20:00,0,2608,115,34,0,3347,11.5,0,#N/A
2023-11-20-21,2023/11/20,21:00,0,2533,105,34,0,3189,11.6,0,#N/A
2023-11-20-22,2023/11/20,22:00,0,2410,97,34,0,3027,11,0,#N/A
2023-11-20-23,2023/11/20,23:00,0,2253,80,34,0,2832,11.4,0,#N/A
2023-11-21-0,2023/11/21,0:00,0,2132,85,32,0,2619,11.1,0,#N/A
2023-11-21-1,2023/11/21,1:00,0,2075,84,32,0,2517,10.4,0,#N/A
2023-11-21-2,2023/11/21,2:00,0,2065,83,32,0,2516,10.1,0,#N/A
2023-11-21-3,2023/11/21,3:00,0,2101,75,32,0,2558,9.5,0,#N/A
2023-11-21-4,2023/11/21,4:00,0,2117,74,33,0,2605,8.8,0,#N/A
2023-11-21-5,2023/11/21,5:00,0,2227,83,33,0,2749,8.3,0,#N/A
2023-11-21-6,2023/11/21,6:00,0,2377,95,33,4,3031,7.1,0,#N/A
2023-11-21-7,2023/11/21,7:00,0,2387,97,32,214,3233,7.5,0,#N/A
2023-11-21-8,2023/11/21,8:00,0,2253,109,32,582,3403,9.2,0,#N/A
2023-11-21-9,2023/11/21,9:00,0,2052,86,32,921,3516,12.1,0,#N/A
2023-11-21-10,2023/11/21,10:00,0,1884,76,32,1111,3488,13.1,0,#N/A
2023-11-21-11,2023/11/21,11:00,0,1936,77,32,1126,3442,13.6,0,#N/A
2023-11-21-12,2023/11/21,12:00,0,1861,77,32,1041,3293,15.6,0,#N/A
2023-11-21-13,2023/11/21,13:00,0,2079,78,32,807,3368,16.6,0,#N/A
2023-11-21-14,2023/11/21,14:00,0,2295,80,32,506,3336,17.2,0,#N/A
2023-11-21-15,2023/11/21,15:00,0,2542,121,32,224,3347,16.2,0,#N/A
2023-11-21-16,2023/11/21,16:00,0,2668,146,32,16,3435,15.5,0,#N/A
2023-11-21-17,2023/11/21,17:00,0,2710,147,32,0,3513,13.3,0,#N/A
2023-11-21-18,2023/11/21,18:00,0,2711,127,32,0,3487,13.5,0,#N/A
2023-11-21-19,2023/11/21,19:00,0,2673,124,32,0,3400,12.7,0,#N/A
2023-11-21-20,2023/11/21,20:00,0,2601,121,32,0,3295,12.1,0,#N/A
2023-11-21-21,2023/11/21,21:00,0,2510,111,32,0,3135,11,0,#N/A
2023-11-21-22,2023/11/21,22:00,0,2400,101,32,0,2973,10.8,0,#N/A
2023-11-21-23,2023/11/21,23:00,0,2240,77,33,0,2799,10.4,0,#N/A
2023-11-22-0,2023/11/22,0:00,0,2065,86,33,0,2584,10.9,0,#N/A
2023-11-22-1,2023/11/22,1:00,0,1976,87,33,0,2475,10,0,#N/A
2023-11-22-2,2023/11/22,2:00,0,1971,77,33,0,2476,8.8,0,#N/A
2023-11-22-3,2023/11/22,3:00,0,1998,76,33,0,2513,9.5,0,#N/A
2023-11-22-4,2023/11/22,4:00,0,2070,80,33,0,2571,8.1,0,#N/A
2023-11-22-5,2023/11/22,5:00,0,2195,91,33,0,2712,8.5,0,#N/A
2023-11-22-6,2023/11/22,6:00,0,2376,107,33,3,2984,8.2,0,#N/A
2023-11-22-7,2023/11/22,7:00,0,2347,107,33,212,3176,7.7,0,#N/A
2023-11-22-8,2023/11/22,8:00,0,2205,99,32,593,3348,9.7,0,#N/A
2023-11-22-9,2023/11/22,9:00,0,2042,86,32,931,3455,11.8,0,#N/A
2023-11-22-10,2023/11/22,10:00,0,1863,86,32,1129,3410,13.7,0,#N/A
2023-11-22-11,2023/11/22,11:00,0,1810,78,32,1191,3356,16.7,0,#N/A
2023-11-22-12,2023/11/22,12:00,0,1687,78,32,1130,3204,17.3,0,#N/A
2023-11-22-13,2023/11/22,13:00,0,1865,77,32,941,3273,18.2,0,#N/A
2023-11-22-14,2023/11/22,14:00,0,2096,83,32,628,3282,18.8,0,#N/A
2023-11-22-15,2023/11/22,15:00,0,2471,107,32,257,3286,18.7,0,#N/A
2023-11-22-16,2023/11/22,16:00,0,2564,142,32,18,3346,17.6,0,#N/A
2023-11-22-17,2023/11/22,17:00,0,2578,144,33,0,3389,16.3,0,#N/A
2023-11-22-18,2023/11/22,18:00,0,2555,141,32,0,3340,16.6,0,#N/A
2023-11-22-19,2023/11/22,19:00,0,2520,118,32,0,3250,14.9,0,#N/A
2023-11-22-20,2023/11/22,20:00,0,2434,115,32,0,3133,14.4,0,#N/A
2023-11-22-21,2023/11/22,21:00,0,2321,106,33,0,2990,14,0,#N/A
2023-11-22-22,2023/11/22,22:00,0,2224,99,33,0,2857,13.6,0,#N/A
2023-11-22-23,2023/11/22,23:00,0,2135,80,33,0,2702,14.3,0,#N/A
2023-11-23-0,2023/11/23,0:00,0,1885,89,32,0,2509,14.4,0,#N/A
2023-11-23-1,2023/11/23,1:00,0,1793,87,33,0,2414,12.7,0,#N/A
2023-11-23-2,2023/11/23,2:00,0,1807,82,32,0,2402,13.1,0,#N/A
2023-11-23-3,2023/11/23,3:00,0,1903,80,32,0,2423,12.6,0,#N/A
2023-11-23-4,2023/11/23,4:00,0,1911,82,32,0,2442,9.9,0,#N/A
2023-11-23-5,2023/11/23,5:00,0,1931,92,32,0,2485,10.1,0,#N/A
2023-11-23-6,2023/11/23,6:00,0,1974,90,32,3,2559,10.4,0,#N/A
2023-11-23-7,2023/11/23,7:00,0,1960,92,32,101,2686,11.6,0,#N/A
2023-11-23-8,2023/11/23,8:00,0,1925,87,32,370,2882,13,0,#N/A
2023-11-23-9,2023/11/23,9:00,0,1785,87,32,698,3058,14.5,0,#N/A
2023-11-23-10,2023/11/23,10:00,0,1575,82,32,843,3024,17,0,#N/A
2023-11-23-11,2023/11/23,11:00,0,1499,74,32,930,3052,17.7,0,#N/A
2023-11-23-12,2023/11/23,12:00,0,1539,73,32,836,2984,19.8,0,#N/A
2023-11-23-13,2023/11/23,13:00,0,1664,73,32,680,2932,19.7,0,#N/A
2023-11-23-14,2023/11/23,14:00,0,1781,74,32,513,2917,20,0,#N/A
2023-11-23-15,2023/11/23,15:00,0,2059,78,32,230,2915,20,0,#N/A
2023-11-23-16,2023/11/23,16:00,0,2394,121,32,16,3011,18.2,0,#N/A
2023-11-23-17,2023/11/23,17:00,0,2470,122,32,0,3129,17.4,0,#N/A
2023-11-23-18,2023/11/23,18:00,0,2461,116,32,0,3144,15.9,0,#N/A
2023-11-23-19,2023/11/23,19:00,0,2427,104,33,0,3083,15.5,0,#N/A
2023-11-23-20,2023/11/23,20:00,0,2332,93,33,0,3009,14.5,0,#N/A
2023-11-23-21,2023/11/23,21:00,0,2204,78,33,0,2890,12.8,0,#N/A
2023-11-23-22,2023/11/23,22:00,0,2091,70,33,0,2735,12.8,0,#N/A
2023-11-23-23,2023/11/23,23:00,0,1939,76,33,0,2598,12.1,0,#N/A
2023-11-24-0,2023/11/24,0:00,0,1848,84,33,0,2428,11.9,0,#N/A
2023-11-24-1,2023/11/24,1:00,0,1829,84,33,0,2336,11.3,0,#N/A
2023-11-24-2,2023/11/24,2:00,0,1897,83,33,0,2345,11.2,0,#N/A
2023-11-24-3,2023/11/24,3:00,0,1900,79,33,0,2389,11.7,0,#N/A
2023-11-24-4,2023/11/24,4:00,0,1873,79,33,0,2435,11.3,0,#N/A
2023-11-24-5,2023/11/24,5:00,0,1970,86,33,0,2538,12.7,0,#N/A
2023-11-24-6,2023/11/24,6:00,0,2127,104,33,3,2740,13.7,0,#N/A
2023-11-24-7,2023/11/24,7:00,0,2086,106,32,192,2914,15.6,0,#N/A
2023-11-24-8,2023/11/24,8:00,0,1895,98,32,564,3110,16.9,0,#N/A
2023-11-24-9,2023/11/24,9:00,0,1729,84,32,896,3256,19.6,0,#N/A
2023-11-24-10,2023/11/24,10:00,0,1637,80,32,1089,3244,21.4,0,#N/A
2023-11-24-11,2023/11/24,11:00,0,1636,73,32,1161,3224,22.7,0,#N/A
2023-11-24-12,2023/11/24,12:00,0,1557,72,32,1102,3105,23.6,0,#N/A
2023-11-24-13,2023/11/24,13:00,0,1703,72,32,901,3189,23.9,0,#N/A
2023-11-24-14,2023/11/24,14:00,0,1947,74,32,584,3193,23,0,#N/A
2023-11-24-15,2023/11/24,15:00,0,2250,119,32,234,3169,21.7,0,#N/A
2023-11-24-16,2023/11/24,16:00,0,2397,137,33,15,3205,20,0,#N/A
2023-11-24-17,2023/11/24,17:00,0,2363,134,33,0,3236,17.7,0,#N/A
2023-11-24-18,2023/11/24,18:00,0,2353,115,33,0,3193,18.3,0,#N/A
2023-11-24-19,2023/11/24,19:00,0,2325,108,33,0,3102,17,0,#N/A
2023-11-24-20,2023/11/24,20:00,0,2368,103,33,0,3006,16,0,#N/A
2023-11-24-21,2023/11/24,21:00,0,2285,103,33,0,2889,14.9,0,#N/A
2023-11-24-22,2023/11/24,22:00,0,2175,97,33,0,2784,13.5,0,#N/A
2023-11-24-23,2023/11/24,23:00,0,2061,77,33,0,2656,12.2,0,#N/A
2023-11-25-0,2023/11/25,0:00,0,1791,76,33,0,2474,11.6,0,#N/A
2023-11-25-1,2023/11/25,1:00,0,1706,74,33,0,2373,10.7,0,#N/A
2023-11-25-2,2023/11/25,2:00,0,1720,84,33,0,2373,10.5,0,#N/A
2023-11-25-3,2023/11/25,3:00,0,1793,93,33,0,2416,10.2,0,#N/A
2023-11-25-4,2023/11/25,4:00,0,1847,93,33,0,2448,9.8,0,#N/A
2023-11-25-5,2023/11/25,5:00,0,1901,99,33,0,2504,9.4,0,#N/A
2023-11-25-6,2023/11/25,6:00,0,2021,92,33,2,2610,8.8,0,#N/A
2023-11-25-7,2023/11/25,7:00,0,1944,83,33,168,2730,8.9,0,#N/A
2023-11-25-8,2023/11/25,8:00,0,1704,81,33,494,2884,9.3,0,#N/A
2023-11-25-9,2023/11/25,9:00,0,1580,77,32,752,2986,10.6,0,#N/A
2023-11-25-10,2023/11/25,10:00,0,1513,76,32,910,3008,11.1,0,#N/A
2023-11-25-11,2023/11/25,11:00,0,1492,75,32,977,3009,12.3,0,#N/A
2023-11-25-12,2023/11/25,12:00,0,1515,75,31,932,2947,12,0,#N/A
2023-11-25-13,2023/11/25,13:00,0,1587,73,32,773,2922,12.4,0,#N/A
2023-11-25-14,2023/11/25,14:00,0,1749,75,32,492,2914,12.8,0,#N/A
2023-11-25-15,2023/11/25,15:00,0,2045,87,32,189,2946,12.5,0,#N/A
2023-11-25-16,2023/11/25,16:00,0,2365,109,32,11,3089,12,0,#N/A
2023-11-25-17,2023/11/25,17:00,0,2487,118,32,0,3234,11.2,0,#N/A
2023-11-25-18,2023/11/25,18:00,0,2478,120,32,0,3253,9.8,0,#N/A
2023-11-25-19,2023/11/25,19:00,0,2456,108,32,0,3207,9.4,0,#N/A
2023-11-25-20,2023/11/25,20:00,0,2452,94,32,0,3134,9.7,0,#N/A
2023-11-25-21,2023/11/25,21:00,0,2384,80,33,0,2998,10,0,#N/A
2023-11-25-22,2023/11/25,22:00,0,2159,75,32,0,2841,9.8,0,#N/A
2023-11-25-23,2023/11/25,23:00,0,2020,75,33,0,2684,9.6,0,#N/A
2023-11-26-0,2023/11/26,0:00,0,1878,84,33,0,2492,9.5,0,#N/A
2023-11-26-1,2023/11/26,1:00,0,1811,83,33,0,2382,9,0,#N/A
2023-11-26-2,2023/11/26,2:00,0,1836,76,32,0,2372,8.9,0,#N/A
2023-11-26-3,2023/11/26,3:00,0,1892,77,32,0,2399,8.6,0,#N/A
2023-11-26-4,2023/11/26,4:00,0,1878,86,32,0,2418,8.4,0,#N/A
2023-11-26-5,2023/11/26,5:00,0,1903,82,32,0,2469,8,0,#N/A
2023-11-26-6,2023/11/26,6:00,0,1951,78,32,2,2565,7.7,0,#N/A
2023-11-26-7,2023/11/26,7:00,0,2017,80,32,61,2736,7,0,#N/A
2023-11-26-8,2023/11/26,8:00,0,2070,90,32,183,2936,6.2,0,#N/A
2023-11-26-9,2023/11/26,9:00,0,2210,90,32,289,3112,5.6,0,#N/A
2023-11-26-10,2023/11/26,10:00,0,2209,80,31,369,3157,5.9,0,#N/A
2023-11-26-11,2023/11/26,11:00,0,2119,75,31,418,3206,6.8,0,#N/A
2023-11-26-12,2023/11/26,12:00,0,2055,74,31,384,3177,6.7,0,#N/A
2023-11-26-13,2023/11/26,13:00,0,2099,72,31,324,3117,6.8,0,#N/A
2023-11-26-14,2023/11/26,14:00,0,2194,85,32,210,3105,7.4,0,#N/A
2023-11-26-15,2023/11/26,15:00,0,2378,88,32,81,3153,7.7,0,#N/A
2023-11-26-16,2023/11/26,16:00,0,2548,106,32,6,3306,7.6,0,#N/A
2023-11-26-17,2023/11/26,17:00,0,2642,108,32,0,3445,7.7,0,#N/A
2023-11-26-18,2023/11/26,18:00,0,2646,98,32,0,3455,8,0,#N/A
2023-11-26-19,2023/11/26,19:00,0,2613,94,32,0,3387,8.3,0,#N/A
2023-11-26-20,2023/11/26,20:00,0,2529,89,32,0,3292,8.3,0,#N/A
2023-11-26-21,2023/11/26,21:00,0,2370,82,32,0,3129,8.7,0,#N/A
2023-11-26-22,2023/11/26,22:00,0,2208,74,32,0,2911,8.8,0,#N/A
2023-11-26-23,2023/11/26,23:00,0,2083,74,32,0,2716,8.6,0,#N/A
2023-11-27-0,2023/11/27,0:00,0,1962,81,32,0,2496,8.7,0,#N/A
2023-11-27-1,2023/11/27,1:00,0,1921,81,32,0,2383,8.5,0,#N/A
2023-11-27-2,2023/11/27,2:00,0,1930,74,32,0,2377,8.4,0,#N/A
2023-11-27-3,2023/11/27,3:00,0,1945,76,32,0,2417,8.5,0,#N/A
2023-11-27-4,2023/11/27,4:00,0,1980,74,32,0,2475,8.2,0,#N/A
2023-11-27-5,2023/11/27,5:00,0,2093,85,32,0,2636,8.5,0,#N/A
2023-11-27-6,2023/11/27,6:00,0,2362,81,32,2,2961,8.2,0,#N/A
2023-11-27-7,2023/11/27,7:00,0,2465,87,32,118,3236,7.4,0,#N/A
2023-11-27-8,2023/11/27,8:00,0,2403,99,32,405,3492,9,0,#N/A
2023-11-27-9,2023/11/27,9:00,0,2328,98,32,739,3610,10.6,0,#N/A
2023-11-27-10,2023/11/27,10:00,0,2046,77,32,1030,3561,11.8,0,#N/A
2023-11-27-11,2023/11/27,11:00,0,1973,71,32,1163,3516,12.6,0,#N/A
2023-11-27-12,2023/11/27,12:00,0,2016,71,33,1106,3366,14,0,#N/A
2023-11-27-13,2023/11/27,13:00,0,2122,70,34,913,3416,14.6,0,#N/A
2023-11-27-14,2023/11/27,14:00,0,2404,71,35,600,3425,14.9,0,#N/A
2023-11-27-15,2023/11/27,15:00,0,2716,105,35,231,3428,14.4,0,#N/A
2023-11-27-16,2023/11/27,16:00,0,2864,128,35,13,3513,13.4,0,#N/A
2023-11-27-17,2023/11/27,17:00,0,2867,136,32,0,3582,11.8,0,#N/A
2023-11-27-18,2023/11/27,18:00,0,2840,131,32,0,3552,11.7,0,#N/A
2023-11-27-19,2023/11/27,19:00,0,2764,121,32,0,3458,11.3,0,#N/A
2023-11-27-20,2023/11/27,20:00,0,2684,119,32,0,3347,12,0,#N/A
2023-11-27-21,2023/11/27,21:00,0,2492,114,32,0,3179,12,0,#N/A
2023-11-27-22,2023/11/27,22:00,0,2342,98,32,0,3020,11,0,#N/A
2023-11-27-23,2023/11/27,23:00,0,2178,79,33,0,2817,10.7,0,#N/A
2023-11-28-0,2023/11/28,0:00,0,2001,82,32,0,2591,9.4,0,#N/A
2023-11-28-1,2023/11/28,1:00,0,1926,81,32,0,2481,9,0,#N/A
2023-11-28-2,2023/11/28,2:00,0,1922,71,32,0,2475,9,0,#N/A
2023-11-28-3,2023/11/28,3:00,0,1887,71,32,0,2508,9.6,0,#N/A
2023-11-28-4,2023/11/28,4:00,0,1885,76,32,0,2561,13.5,0,#N/A
2023-11-28-5,2023/11/28,5:00,0,2015,81,32,0,2673,14,0,#N/A
2023-11-28-6,2023/11/28,6:00,0,2247,90,32,2,2930,10.7,0,#N/A
2023-11-28-7,2023/11/28,7:00,0,2234,103,32,151,3135,9.2,0,#N/A
2023-11-28-8,2023/11/28,8:00,0,2180,101,33,514,3360,10.4,0,#N/A
2023-11-28-9,2023/11/28,9:00,0,1981,95,34,845,3472,11.9,0,#N/A
2023-11-28-10,2023/11/28,10:00,0,1740,78,35,1063,3418,15.6,0,#N/A
2023-11-28-11,2023/11/28,11:00,0,1721,72,35,1150,3386,17.4,0,#N/A
2023-11-28-12,2023/11/28,12:00,0,1657,75,35,1076,3246,19.7,0,#N/A
2023-11-28-13,2023/11/28,13:00,0,1835,76,35,866,3332,22.1,0,#N/A
2023-11-28-14,2023/11/28,14:00,0,2035,75,37,538,3361,21,0,#N/A
2023-11-28-15,2023/11/28,15:00,0,2393,101,37,182,3337,19.6,0,#N/A
2023-11-28-16,2023/11/28,16:00,0,2554,130,37,11,3435,18.1,0,#N/A
2023-11-28-17,2023/11/28,17:00,0,2646,134,33,0,3489,16.2,0,#N/A
2023-11-28-18,2023/11/28,18:00,0,2566,129,33,0,3463,14.7,0,#N/A
2023-11-28-19,2023/11/28,19:00,0,2538,120,33,0,3378,14.3,0,#N/A
2023-11-28-20,2023/11/28,20:00,0,2477,114,33,0,3282,13.5,0,#N/A
2023-11-28-21,2023/11/28,21:00,0,2354,105,33,0,3138,12.5,0,#N/A
2023-11-28-22,2023/11/28,22:00,0,2241,98,33,0,2987,11.4,0,#N/A
2023-11-28-23,2023/11/28,23:00,0,2044,95,33,0,2808,11,0,#N/A
2023-11-29-0,2023/11/29,0:00,0,1797,84,33,0,2600,9.3,0,#N/A
2023-11-29-1,2023/11/29,1:00,0,1725,84,33,0,2496,8.4,0,#N/A
2023-11-29-2,2023/11/29,2:00,0,1742,78,33,0,2502,8.4,0,#N/A
2023-11-29-3,2023/11/29,3:00,0,1821,73,33,0,2550,7.9,0,#N/A
2023-11-29-4,2023/11/29,4:00,0,1905,72,33,0,2614,7.6,0,#N/A
2023-11-29-5,2023/11/29,5:00,0,2055,83,33,0,2759,7.2,0,#N/A
2023-11-29-6,2023/11/29,6:00,0,2395,88,33,2,3047,7,0,#N/A
2023-11-29-7,2023/11/29,7:00,0,2429,99,33,171,3273,7.2,0,#N/A
2023-11-29-8,2023/11/29,8:00,0,2331,98,34,544,3454,9.8,0,#N/A
2023-11-29-9,2023/11/29,9:00,0,2031,92,35,888,3540,12.7,0,#N/A
